00000135, BMU_checkFailed, BSPD_FAILED
0000364D, TCTorqueAdjustment, 0.0
0000367B, IVT_MsgID_RX, 0
0000367B, IVT_MsgCount, 10
0000367B, IVT_Result_state, 0
0000367B, IVT_I, 0.004
0000367B, BMU_checkFailed, BSPD_FAILED
0000367B, BMU_InterlockInitialized, 0
0000367C, VoltageCellMuxSelect, 43
0000367C, VoltageCell130, 3.4183000000000003
0000367C, VoltageCell131, 3.2507
0000367C, VoltageCell132, 3.1666000000000003
0000367C, AdjustedVoltageCellMuxSelect, 43
0000367C, AdjustedVoltageCell130, 3.4184
0000367C, AdjustedVoltageCell131, 3.2511
0000367C, AdjustedVoltageCell132, 3.1667
0000367C, TempChannelMuxSelect, 43
0000367C, TempChannel130, 24.799999999999997
0000367C, TempChannel131, 24.42
0000367C, TempChannel132, 24.700000000000003
0000367D, IVT_MsgID_RX, 1
0000367D, IVT_MsgCount, 9
0000367D, IVT_Result_state, 0
0000367D, IVT_U1, -0.051000000000000004
0000367D, IVT_MsgID_RX, 2
0000367D, IVT_MsgCount, 9
0000367D, IVT_Result_state, 0
0000367D, IVT_U2, 0.018000000000000002
0000367D, IVT_MsgID_RX, 3
0000367D, IVT_MsgCount, 9
0000367D, IVT_Result_state, 0
0000367D, IVT_U3, 0.016
0000367D, IVT_MsgID_RX, 7
0000367D, IVT_MsgCount, 2
0000367D, IVT_Result_state, 0
0000367D, IVT_Wh, 0
0000367D, VCU_wheelSpeed_RL, 0.0
0000367D, VCU_wheelSpeed_RR, 0.0
0000367D, IVT_MsgID_RX, 0
0000367D, IVT_MsgCount, 11
0000367D, IVT_Result_state, 0
0000367D, IVT_I, 0.001
0000367D, RLSpeedKPH, 0.0
0000367D, RRSpeedKPH, 0.0
0000367D, FLSpeedKPH, 0.0
0000367D, FRSpeedKPH, 0.0
0000367E, TCTorqueMax, 3.392
0000367E, TCLeftSlip, -0.999
0000367E, TCRightSlip, -0.999
0000367E, TCTorqueAdjustment, 0.0
0000367E, ThrottlePercent, 0
0000367E, BrakePercent, 10
0000367E, brakePressure, 10
0000367E, SteeringAngle, -58
0000367E, BrakeWhileThrottle, 0
0000367E, VoltageBusHV, 0.0
0000367E, VoltageCellMax, 3.5396
0000367E, VoltageCellMin, 2.9666
0000367E, CurrentBusHV, 0.0
0000367E, AMS_PackVoltage, 457.87
00003680, IVT_MsgID_RX, 0
00003680, IVT_MsgCount, 12
00003680, IVT_Result_state, 0
00003680, IVT_I, 0.003
00003680, IVT_MsgID_RX, 7
00003680, IVT_MsgCount, 3
00003680, IVT_Result_state, 0
00003680, IVT_Wh, 0
000036AD, StateBatteryChargeHV, 16.7
000036AD, StateBatteryHealthHV, 0.0
000036AD, StateBatteryPowerHV, 96.2
000036AD, TempCellMax, 25.25
000036AD, TempCellMin, 23.5
000036AD, StateBMS, Wait_System_Up
000036AD, HighestTempThermistor, 90
000036AD, VoltageCellMuxSelect, 44
000036AD, VoltageCell133, 3.1801000000000004
000036AD, VoltageCell134, 3.1789
000036AD, VoltageCell135, 3.1801000000000004
000036AD, PDU_Heartbeat_dummydata, 0
000036AD, VCU_wheelSpeed_RL, 0.0
000036AD, VCU_wheelSpeed_RR, 0.0
000036AD, AdjustedVoltageCellMuxSelect, 44
000036AD, AdjustedVoltageCell133, 3.1801000000000004
000036AD, AdjustedVoltageCell134, 3.1790000000000003
000036AD, AdjustedVoltageCell135, 3.1801000000000004
000036AD, CarStateIsLV, -1
000036AD, CarStateIsEM, 0
000036AD, CarStateIsHV, 0
000036AD, RLSpeedKPH, 0.0
000036AD, RRSpeedKPH, 0.0
000036AD, FLSpeedKPH, 0.0
000036AD, FRSpeedKPH, 0.0
000036AD, TempChannelMuxSelect, 44
000036AD, TempChannel133, 24.570000000000007
000036AD, TempChannel134, 24.650000000000006
000036AD, TempChannel135, 24.730000000000004
000036AE, TCTorqueMax, 3.392
000036AE, TCLeftSlip, -0.999
000036AE, TCRightSlip, -0.999
000036AE, TCTorqueAdjustment, 0.0
000036AE, IVT_MsgID_RX, 0
000036AE, IVT_MsgCount, 13
000036AE, IVT_Result_state, 0
000036AE, IVT_I, -0.001
000036AE, ChannelCurrentRadiator, 0.214
000036AE, ChannelCurrentAccFan, 0.214
000036AE, ChannelCurrentPump1, 0.0
000036AE, ChannelCurrentPump2, 0.268
000036AE, ChannelCurrentAUX1, 0.013000000000000001
000036AE, ChannelCurrentAUX2, 0.228
000036AE, ChannelCurrentAUX3, 0.0
000036AE, ChannelCurrentAUX4, 0.255
000036AE, ChannelCurrentBMU, 0.537
000036AE, ChannelCurrentCDU, 0.55
000036AE, ChannelCurrentTCU, 0.34900000000000003
000036AE, ChannelCurrentWSB, 0.389
000036B0, ChannelCurrentBrakeLight, 0.0
000036B0, ChannelCurrentInverter, 0.0
000036B0, IVT_MsgID_RX, 1
000036B0, IVT_MsgCount, 10
000036B0, IVT_Result_state, 0
000036B0, IVT_U1, -0.033
000036B0, IVT_MsgID_RX, 2
000036B0, IVT_MsgCount, 10
000036B0, IVT_Result_state, 0
000036B0, IVT_U2, 0.024
000036B0, IVT_MsgID_RX, 3
000036B0, IVT_MsgCount, 10
000036B0, IVT_Result_state, 0
000036B0, IVT_U3, 0.016
000036B0, IVT_MsgID_RX, 7
000036B0, IVT_MsgCount, 4
000036B0, IVT_Result_state, 0
000036B0, IVT_Wh, 0
000036B0, ThrottlePercent, 0
000036B0, BrakePercent, 9
000036B0, brakePressure, 10
000036B0, SteeringAngle, -58
000036B0, BrakeWhileThrottle, 0
000036B0, IVT_MsgID_RX, 0
000036B0, IVT_MsgCount, 14
000036B0, IVT_Result_state, 0
000036B0, IVT_I, 0.004
000036B0, IMD_R_iso_corrected, 9899
000036B0, IMD_R_iso_status, 253
000036B0, IMD_R_Measurement_Counter, 15
000036B0, IMD_Faults, 0
000036B0, IMD_Device_activity, 1
000036B1, VCU_wheelSpeed_RL, 0.0
000036B1, VCU_wheelSpeed_RR, 0.0
000036B1, RLSpeedKPH, 0.0
000036B1, RRSpeedKPH, 0.0
000036B1, FLSpeedKPH, 0.0
000036B1, FRSpeedKPH, 0.0
000036DF, TCTorqueMax, 3.392
000036DF, TCLeftSlip, -0.999
000036DF, TCRightSlip, -0.999
000036DF, TCTorqueAdjustment, 0.0
000036DF, IVT_MsgID_RX, 0
000036DF, IVT_MsgCount, 15
000036DF, IVT_Result_state, 0
000036DF, IVT_I, -0.001
000036DF, IVT_MsgID_RX, 7
000036DF, IVT_MsgCount, 5
000036DF, IVT_Result_state, 0
000036DF, IVT_Wh, 0
000036DF, BMU_Heartbeat_dummydata, 0
000036E0, BMU_checkFailed, BSPD_FAILED
000036E0, BMU_InterlockInitialized, 0
000036E1, FanPeriod, 61
000036E1, BrakePressureBMU, 452.0
000036E1, VoltageCellMuxSelect, 45
000036E1, VoltageCell136, 3.1817
000036E1, VoltageCell137, 3.1938
000036E1, VoltageCell138, 3.4301000000000004
000036E1, AdjustedVoltageCellMuxSelect, 45
000036E1, AdjustedVoltageCell136, 3.1818
000036E1, AdjustedVoltageCell137, 3.1941
000036E1, AdjustedVoltageCell138, 3.4297
000036E1, TempChannelMuxSelect, 45
000036E1, TempChannel136, 24.320000000000007
000036E1, TempChannel137, 23.900000000000006
000036E1, TempChannel138, 23.930000000000007
000036E1, IVT_MsgID_RX, 0
000036E1, IVT_MsgCount, 0
000036E1, IVT_Result_state, 0
000036E1, IVT_I, 0.0
000036E1, VCU_Heartbeat_dummydata, 0
000036E2, ThrottlePercent, 0
000036E2, BrakePercent, 10
000036E2, brakePressure, 10
000036E2, SteeringAngle, -58
000036E2, BrakeWhileThrottle, 0
000036E2, VCU_wheelSpeed_RL, 0.0
000036E2, VCU_wheelSpeed_RR, 0.0
000036E2, RLSpeedKPH, 0.0
000036E2, RRSpeedKPH, 0.0
000036E2, FLSpeedKPH, 0.0
000036E2, FRSpeedKPH, 0.0
000036E2, TCTorqueMax, 3.392
000036E2, TCLeftSlip, -0.999
000036E2, TCRightSlip, -0.999
000036E2, TCTorqueAdjustment, 0.0
000036E2, IVT_MsgID_RX, 1
000036E2, IVT_MsgCount, 11
000036E2, IVT_Result_state, 0
000036E2, IVT_U1, -0.004
000036E2, VoltageBusHV, 0.0
000036E2, VoltageCellMax, 3.5396
000036E2, VoltageCellMin, 2.9665000000000004
000036E2, CurrentBusHV, 0.0
000036E4, IVT_MsgID_RX, 2
000036E4, IVT_MsgCount, 11
000036E4, IVT_Result_state, 0
000036E4, IVT_U2, 0.051000000000000004
000036E4, IVT_MsgID_RX, 3
000036E4, IVT_MsgCount, 11
000036E4, IVT_Result_state, 0
000036E4, IVT_U3, 0.016
000036E4, IVT_MsgID_RX, 7
000036E4, IVT_MsgCount, 6
000036E4, IVT_Result_state, 0
000036E4, IVT_Wh, 0
000036E4, AMS_PackVoltage, 457.87
000036E4, IVT_MsgID_RX, 0
000036E4, IVT_MsgCount, 1
000036E4, IVT_Result_state, 0
000036E4, IVT_I, 0.0
00003711, VoltageBusLV, 12.123000000000001
00003711, CurrentBusLV, 0.0
00003711, PowerBusLV, 0
00003711, IVT_MsgID_RX, 7
00003711, IVT_MsgCount, 7
00003711, IVT_Result_state, 0
00003711, IVT_Wh, 0
00003711, VCU_wheelSpeed_RL, 0.0
00003711, VCU_wheelSpeed_RR, 0.0
00003711, IVT_MsgID_RX, 0
00003711, IVT_MsgCount, 2
00003711, IVT_Result_state, 0
00003711, IVT_I, -0.001
00003711, RLSpeedKPH, 0.0
00003711, RRSpeedKPH, 0.0
00003711, FLSpeedKPH, 0.0
00003711, FRSpeedKPH, 0.0
00003711, TCTorqueMax, 3.392
00003711, TCLeftSlip, -0.999
00003711, TCRightSlip, -0.999
00003711, TCTorqueAdjustment, 0.0
00003711, ChannelCurrentRadiator, 0.228
00003711, ChannelCurrentAccFan, 0.228
00003711, ChannelCurrentPump1, 0.0
00003711, ChannelCurrentPump2, 0.255
00003711, ChannelCurrentAUX1, 0.0
00003711, ChannelCurrentAUX2, 0.161
00003711, ChannelCurrentAUX3, 0.0
00003711, ChannelCurrentAUX4, 0.201
00003712, ChannelCurrentBMU, 0.537
00003712, ChannelCurrentCDU, 0.537
00003712, ChannelCurrentTCU, 0.362
00003712, ChannelCurrentWSB, 0.41600000000000004
00003712, ChannelCurrentBrakeLight, 0.0
00003712, ChannelCurrentInverter, 0.0
00003713, StateBatteryChargeHV, 16.7
00003713, StateBatteryHealthHV, 0.0
00003713, StateBatteryPowerHV, 96.2
00003713, TempCellMax, 25.25
00003713, TempCellMin, 23.5
00003713, StateBMS, Wait_System_Up
00003713, HighestTempThermistor, 90
00003713, VoltageCellMuxSelect, 46
00003713, VoltageCell139, 3.4164000000000003
00003713, VoltageCell140, 3.4146
00003714, ThrottlePercent, 0
00003714, BrakePercent, 10
00003714, brakePressure, 10
00003714, SteeringAngle, -58
00003714, BrakeWhileThrottle, 0
00003714, AdjustedVoltageCellMuxSelect, 46
00003714, AdjustedVoltageCell139, 3.4164000000000003
00003714, AdjustedVoltageCell140, 3.4145000000000003
00003714, TempChannelMuxSelect, 46
00003714, TempChannel139, 24.290000000000006
00003714, TempChannel140, 23.99000000000001
00003714, TempChannel141, 23.92
00003714, IVT_MsgID_RX, 0
00003714, IVT_MsgCount, 3
00003714, IVT_Result_state, 0
00003714, IVT_I, 0.003
00003714, IMD_R_iso_corrected, 9899
00003714, IMD_R_iso_status, 253
00003714, IMD_R_Measurement_Counter, 15
00003714, IMD_Faults, 0
00003714, IMD_Device_activity, 1
00003714, IVT_MsgID_RX, 1
00003714, IVT_MsgCount, 12
00003714, IVT_Result_state, 0
00003714, IVT_U1, -0.027
00003714, IVT_MsgID_RX, 2
00003714, IVT_MsgCount, 12
00003714, IVT_Result_state, 0
00003714, IVT_U2, 0.018000000000000002
00003714, IVT_MsgID_RX, 3
00003714, IVT_MsgCount, 12
00003714, IVT_Result_state, 0
00003714, IVT_U3, 0.002
00003715, IVT_MsgID_RX, 7
00003715, IVT_MsgCount, 8
00003715, IVT_Result_state, 0
00003715, IVT_Wh, 0
00003743, VCU_wheelSpeed_RL, 0.0
00003743, VCU_wheelSpeed_RR, 0.0
00003743, RLSpeedKPH, 0.0
00003743, RRSpeedKPH, 0.0
00003743, FLSpeedKPH, 0.0
00003743, FRSpeedKPH, 0.0
00003743, TCTorqueMax, 3.392
00003743, TCLeftSlip, -0.999
00003743, TCRightSlip, -0.999
00003743, TCTorqueAdjustment, 0.0
00003748, IVT_MsgID_RX, 0
00003748, IVT_MsgCount, 4
00003748, IVT_Result_state, 0
00003748, IVT_I, 0.001
00003748, BMU_checkFailed, BSPD_FAILED
00003748, BMU_InterlockInitialized, 0
00003748, VoltageCellMuxSelect, 0
00003748, VoltageCell01, 3.1952000000000003
00003748, VoltageCell02, 3.1759
00003748, VoltageCell03, 3.181
00003748, AdjustedVoltageCellMuxSelect, 0
00003748, AdjustedVoltageCell01, 3.1954000000000002
00003748, AdjustedVoltageCell02, 3.1758
00003748, AdjustedVoltageCell03, 3.181
00003748, TempChannelMuxSelect, 0
00003748, TempChannel01, 23.83
00003748, TempChannel02, 23.85000000000001
00003748, TempChannel03, 23.86
00003749, IVT_MsgID_RX, 7
00003749, IVT_MsgCount, 9
00003749, IVT_Result_state, 0
00003749, IVT_Wh, 0
00003749, IVT_MsgID_RX, 0
00003749, IVT_MsgCount, 5
00003749, IVT_Result_state, 0
00003749, IVT_I, 0.0
00003749, ThrottlePercent, 0
00003749, BrakePercent, 10
00003749, brakePressure, 10
00003749, SteeringAngle, -58
00003749, BrakeWhileThrottle, 0
00003749, VCU_wheelSpeed_RL, 0.0
00003749, VCU_wheelSpeed_RR, 0.0
00003749, RLSpeedKPH, 0.0
00003749, RRSpeedKPH, 0.0
00003749, FLSpeedKPH, 0.0
00003749, FRSpeedKPH, 0.0
00003749, VoltageBusHV, 0.0
00003749, VoltageCellMax, 3.5396
00003749, VoltageCellMin, 2.9665000000000004
00003749, CurrentBusHV, 0.0
00003749, TCTorqueMax, 3.392
00003749, TCLeftSlip, -0.999
00003749, TCRightSlip, -0.999
00003749, TCTorqueAdjustment, 0.0
0000374A, AMS_PackVoltage, 457.87
0000374A, IVT_MsgID_RX, 0
0000374A, IVT_MsgCount, 6
0000374A, IVT_Result_state, 0
0000374A, IVT_I, 0.003
00003775, IVT_MsgID_RX, 1
00003775, IVT_MsgCount, 13
00003775, IVT_Result_state, 0
00003775, IVT_U1, -0.027
00003775, IVT_MsgID_RX, 2
00003775, IVT_MsgCount, 13
00003775, IVT_Result_state, 0
00003775, IVT_U2, 0.006
00003775, IVT_MsgID_RX, 3
00003775, IVT_MsgCount, 13
00003775, IVT_Result_state, 0
00003775, IVT_U3, 0.024
00003775, IVT_MsgID_RX, 7
00003775, IVT_MsgCount, 10
00003775, IVT_Result_state, 0
00003775, IVT_Wh, 0
00003775, VoltageCellMuxSelect, 1
00003775, VoltageCell04, 3.1803000000000003
00003775, VoltageCell05, 3.1792000000000002
00003775, VoltageCell06, 3.1710000000000003
00003775, AdjustedVoltageCellMuxSelect, 1
00003775, AdjustedVoltageCell04, 3.1804
00003775, AdjustedVoltageCell05, 3.1792000000000002
00003775, AdjustedVoltageCell06, 3.1710000000000003
00003775, TempChannelMuxSelect, 1
00003775, TempChannel04, 23.97
00003775, TempChannel05, 23.570000000000007
00003775, TempChannel06, 23.430000000000007
00003775, IVT_MsgID_RX, 0
00003775, IVT_MsgCount, 7
00003775, IVT_Result_state, 0
00003775, IVT_I, 0.002
00003776, VCU_wheelSpeed_RL, 0.0
00003776, VCU_wheelSpeed_RR, 0.0
00003776, RLSpeedKPH, 0.0
00003776, RRSpeedKPH, 0.0
00003776, FLSpeedKPH, 0.0
00003776, FRSpeedKPH, 0.0
00003776, ChannelCurrentRadiator, 0.201
00003776, ChannelCurrentAccFan, 0.201
00003776, ChannelCurrentPump1, 0.0
00003776, ChannelCurrentPump2, 0.214
00003776, TCTorqueMax, 3.392
00003776, TCLeftSlip, -0.999
00003776, TCRightSlip, -0.999
00003776, TCTorqueAdjustment, 0.0
00003776, ChannelCurrentAUX1, 0.0
00003776, ChannelCurrentAUX2, 0.201
00003776, ChannelCurrentAUX3, 0.0
00003776, ChannelCurrentAUX4, 0.214
00003776, ChannelCurrentBMU, 0.523
00003776, ChannelCurrentCDU, 0.55
00003776, ChannelCurrentTCU, 0.34900000000000003
00003776, ChannelCurrentWSB, 0.389
00003776, ChannelCurrentBrakeLight, 0.0
00003776, ChannelCurrentInverter, 0.0
00003778, ThrottlePercent, 0
00003778, BrakePercent, 10
00003778, brakePressure, 10
00003778, SteeringAngle, -58
00003778, BrakeWhileThrottle, 0
00003778, IVT_MsgID_RX, 7
00003778, IVT_MsgCount, 11
00003778, IVT_Result_state, 0
00003778, IVT_Wh, 0
00003778, IVT_MsgID_RX, 0
00003778, IVT_MsgCount, 8
00003778, IVT_Result_state, 0
00003778, IVT_I, 0.003
00003778, IMD_R_iso_corrected, 9899
00003778, IMD_R_iso_status, 253
00003778, IMD_R_Measurement_Counter, 15
00003778, IMD_Faults, 0
00003778, IMD_Device_activity, 1
000037A7, StateBatteryChargeHV, 16.7
000037A7, StateBatteryHealthHV, 0.0
000037A7, StateBatteryPowerHV, 96.2
000037A7, TempCellMax, 25.25
000037A7, TempCellMin, 23.5
000037A7, StateBMS, Wait_System_Up
000037A7, HighestTempThermistor, 90
000037A7, VCU_wheelSpeed_RL, 0.0
000037A7, VCU_wheelSpeed_RR, 0.0
000037A7, IVT_MsgID_RX, 0
000037A7, IVT_MsgCount, 9
000037A7, IVT_Result_state, 0
000037A7, IVT_I, 0.003
000037A7, RLSpeedKPH, 0.0
000037A7, RRSpeedKPH, 0.0
000037A7, FLSpeedKPH, 0.0
000037A7, FRSpeedKPH, 0.0
000037A7, TCTorqueMax, 3.392
000037A7, TCLeftSlip, -0.999
000037A7, TCRightSlip, -0.999
000037A7, TCTorqueAdjustment, 0.0
000037A7, BMU_checkFailed, BSPD_FAILED
000037A7, BMU_InterlockInitialized, 0
000037A7, VoltageCellMuxSelect, 2
000037A7, VoltageCell07, 3.1939
000037A7, VoltageCell08, 3.4247
000037A7, VoltageCell09, 3.4138
000037A7, AdjustedVoltageCellMuxSelect, 2
000037A7, AdjustedVoltageCell07, 3.1939
000037A7, AdjustedVoltageCell08, 3.4246000000000003
000037A7, AdjustedVoltageCell09, 3.4138
000037A8, IVT_MsgID_RX, 1
000037A8, IVT_MsgCount, 14
000037A8, IVT_Result_state, 0
000037A8, IVT_U1, -0.002
000037A8, IVT_MsgID_RX, 2
000037A8, IVT_MsgCount, 14
000037A8, IVT_Result_state, 0
000037A8, IVT_U2, -0.004
000037A9, IVT_MsgID_RX, 3
000037A9, IVT_MsgCount, 14
000037A9, IVT_Result_state, 0
000037A9, IVT_U3, 0.012
000037A9, IVT_MsgID_RX, 7
000037A9, IVT_MsgCount, 12
000037A9, IVT_Result_state, 0
000037A9, IVT_Wh, 0
000037A9, TempChannelMuxSelect, 2
000037A9, TempChannel07, 24.519999999999996
000037A9, TempChannel08, 23.49000000000001
000037A9, TempChannel09, 23.540000000000006
000037AA, IVT_MsgID_RX, 0
000037AA, IVT_MsgCount, 10
000037AA, IVT_Result_state, 0
000037AA, IVT_I, 0.0
000037AA, ThrottlePercent, 0
000037AA, BrakePercent, 10
000037AA, brakePressure, 10
000037AA, SteeringAngle, -58
000037AA, BrakeWhileThrottle, 0
000037AA, VCU_wheelSpeed_RL, 0.0
000037AA, VCU_wheelSpeed_RR, 0.0
000037AA, RLSpeedKPH, 0.0
000037AA, RRSpeedKPH, 0.0
000037AA, FLSpeedKPH, 0.0
000037AA, FRSpeedKPH, 0.0
000037AA, VoltageBusHV, 0.0
000037AA, VoltageCellMax, 3.5397000000000003
000037AA, VoltageCellMin, 2.9665000000000004
000037AA, CurrentBusHV, 0.0
000037AA, IVT_MsgID_RX, 7
000037AA, IVT_MsgCount, 13
000037AA, IVT_Result_state, 0
000037AA, IVT_Wh, 0
000037AA, AMS_PackVoltage, 457.87
000037AB, TCTorqueMax, 3.392
000037AB, TCLeftSlip, -0.999
000037AB, TCRightSlip, -0.999
000037AB, TCTorqueAdjustment, 0.0
000037AB, IVT_MsgID_RX, 0
000037AB, IVT_MsgCount, 11
000037AB, IVT_Result_state, 0
000037AB, IVT_I, 0.005
000037D9, VoltageCellMuxSelect, 3
000037D9, VoltageCell10, 3.4159
000037D9, VoltageCell11, 3.1921
000037D9, VoltageCell12, 3.186
000037D9, AdjustedVoltageCellMuxSelect, 3
000037D9, AdjustedVoltageCell10, 3.4158
000037D9, AdjustedVoltageCell11, 3.192
000037D9, AdjustedVoltageCell12, 3.1859
000037DA, IVT_MsgID_RX, 0
000037DA, IVT_MsgCount, 12
000037DA, IVT_Result_state, 0
000037DA, IVT_I, 0.003
000037DA, TempChannelMuxSelect, 3
000037DA, TempChannel10, 23.460000000000008
000037DA, TempChannel11, 23.74000000000001
000037DA, TempChannel12, 23.75
000037DA, IVT_MsgID_RX, 1
000037DA, IVT_MsgCount, 15
000037DA, IVT_Result_state, 0
000037DA, IVT_U1, -0.008
000037DB, IVT_MsgID_RX, 2
000037DB, IVT_MsgCount, 15
000037DB, IVT_Result_state, 0
000037DB, IVT_U2, 0.02
000037DB, IVT_MsgID_RX, 3
000037DB, IVT_MsgCount, 15
000037DB, IVT_Result_state, 0
000037DB, IVT_U3, 0.018000000000000002
000037DB, ChannelCurrentRadiator, 0.214
000037DB, ChannelCurrentAccFan, 0.214
000037DB, ChannelCurrentPump1, 0.0
000037DB, ChannelCurrentPump2, 0.201
000037DB, ChannelCurrentAUX1, 0.0
000037DB, ChannelCurrentAUX2, 0.17400000000000002
000037DB, ChannelCurrentAUX3, 0.0
000037DB, ChannelCurrentAUX4, 0.214
000037DB, ChannelCurrentBrakeLight, 0.0
000037DB, ChannelCurrentInverter, 0.0
000037DB, IVT_MsgID_RX, 7
000037DB, IVT_MsgCount, 14
000037DB, IVT_Result_state, 0
000037DB, IVT_Wh, 0
000037DB, ChannelCurrentBMU, 0.537
000037DB, ChannelCurrentCDU, 0.537
000037DB, ChannelCurrentTCU, 0.375
000037DB, ChannelCurrentWSB, 0.402
000037DB, VCU_wheelSpeed_RL, 0.0
000037DB, VCU_wheelSpeed_RR, 0.0
000037DC, RLSpeedKPH, 0.0
000037DC, RRSpeedKPH, 0.0
000037DC, FLSpeedKPH, 0.0
000037DC, FRSpeedKPH, 0.0
000037DC, TCTorqueMax, 3.392
000037DC, TCLeftSlip, -0.999
000037DC, TCRightSlip, -0.999
000037DC, TCTorqueAdjustment, 0.0
000037DC, ThrottlePercent, 0
000037DC, BrakePercent, 10
000037DC, brakePressure, 10
000037DC, SteeringAngle, -58
000037DC, BrakeWhileThrottle, 0
000037DD, IVT_MsgID_RX, 0
000037DD, IVT_MsgCount, 13
000037DD, IVT_Result_state, 0
000037DD, IVT_I, 0.002
000037DD, IMD_R_iso_corrected, 9899
000037DD, IMD_R_iso_status, 253
000037DD, IMD_R_Measurement_Counter, 15
000037DD, IMD_Faults, 0
000037DD, IMD_Device_activity, 1
0000380B, IVT_MsgID_RX, 7
0000380B, IVT_MsgCount, 15
0000380B, IVT_Result_state, 0
0000380B, IVT_Wh, 0
0000380B, IVT_MsgID_RX, 0
0000380B, IVT_MsgCount, 14
0000380B, IVT_Result_state, 0
0000380B, IVT_I, 0.004
0000380B, VCU_wheelSpeed_RL, 0.0
0000380B, VCU_wheelSpeed_RR, 0.0
0000380B, RLSpeedKPH, 0.0
0000380B, RRSpeedKPH, 0.0
0000380B, FLSpeedKPH, 0.0
0000380B, FRSpeedKPH, 0.0
0000380B, TCTorqueMax, 3.392
0000380B, TCLeftSlip, -0.999
0000380B, TCRightSlip, -0.999
0000380B, TCTorqueAdjustment, 0.0
0000380B, StateBatteryChargeHV, 16.7
0000380B, StateBatteryHealthHV, 0.0
0000380B, StateBatteryPowerHV, 96.2
0000380B, TempCellMax, 25.25
0000380B, TempCellMin, 23.5
0000380B, StateBMS, Wait_System_Up
0000380B, HighestTempThermistor, 90
0000380B, BMU_checkFailed, BSPD_FAILED
0000380B, BMU_InterlockInitialized, 0
0000380C, VoltageCellMuxSelect, 4
0000380C, VoltageCell13, 3.1757
0000380C, VoltageCell14, 3.1784000000000003
0000380C, VoltageCell15, 3.1815
0000380C, IVT_MsgID_RX, 0
0000380C, IVT_MsgCount, 15
0000380C, IVT_Result_state, 0
0000380C, IVT_I, 0.001
0000380C, AdjustedVoltageCellMuxSelect, 4
0000380C, AdjustedVoltageCell13, 3.1757
0000380C, AdjustedVoltageCell14, 3.1783
0000380C, AdjustedVoltageCell15, 3.1815
0000380C, TempChannelMuxSelect, 4
0000380C, TempChannel13, 24.159999999999997
0000380C, TempChannel14, 24.090000000000003
0000380C, TempChannel15, 24.22
0000380C, ThrottlePercent, 0
0000380C, BrakePercent, 10
0000380C, brakePressure, 10
0000380C, SteeringAngle, -58
0000380C, BrakeWhileThrottle, 0
0000380E, IVT_MsgID_RX, 1
0000380E, IVT_MsgCount, 0
0000380E, IVT_Result_state, 0
0000380E, IVT_U1, -0.012
0000380E, IVT_MsgID_RX, 2
0000380E, IVT_MsgCount, 0
0000380E, IVT_Result_state, 0
0000380E, IVT_U2, -0.006
0000380E, IVT_MsgID_RX, 3
0000380E, IVT_MsgCount, 0
0000380E, IVT_Result_state, 0
0000380E, IVT_U3, 0.035
0000380E, IVT_MsgID_RX, 7
0000380E, IVT_MsgCount, 0
0000380E, IVT_Result_state, 0
0000380E, IVT_Wh, 0
0000380E, IVT_MsgID_RX, 0
0000380E, IVT_MsgCount, 0
0000380E, IVT_Result_state, 0
0000380E, IVT_I, 0.004
0000380E, VCU_wheelSpeed_RL, 0.0
0000380E, VCU_wheelSpeed_RR, 0.0
0000380E, VoltageBusHV, 0.0
0000380E, VoltageCellMax, 3.5395000000000003
0000380E, VoltageCellMin, 2.9665000000000004
0000380E, CurrentBusHV, 0.0
0000380E, AMS_PackVoltage, 457.87
0000380F, RLSpeedKPH, 0.0
0000380F, RRSpeedKPH, 0.0
0000380F, FLSpeedKPH, 0.0
0000380F, FRSpeedKPH, 0.0
0000383D, TCTorqueMax, 3.392
0000383D, TCLeftSlip, -0.999
0000383D, TCRightSlip, -0.999
0000383D, TCTorqueAdjustment, 0.0
0000383D, VoltageCellMuxSelect, 5
0000383D, VoltageCell16, 3.1669
0000383D, VoltageCell17, 3.1959
0000383D, VoltageCell18, 3.4282000000000004
0000383D, AdjustedVoltageCellMuxSelect, 5
0000383D, AdjustedVoltageCell16, 3.1668000000000003
0000383D, AdjustedVoltageCell17, 3.1961
0000383D, AdjustedVoltageCell18, 3.4279
0000383D, IVT_MsgID_RX, 7
0000383D, IVT_MsgCount, 1
0000383D, IVT_Result_state, 0
0000383D, IVT_Wh, 0
0000383D, TempChannelMuxSelect, 5
0000383D, TempChannel16, 24.180000000000007
0000383D, TempChannel17, 24.439999999999998
0000383D, TempChannel18, 24.11
0000383D, IVT_MsgID_RX, 0
0000383D, IVT_MsgCount, 1
0000383D, IVT_Result_state, 0
0000383D, IVT_I, 0.004
0000383F, ChannelCurrentRadiator, 0.187
0000383F, ChannelCurrentAccFan, 0.214
0000383F, ChannelCurrentPump1, 0.0
0000383F, ChannelCurrentPump2, 0.214
0000383F, ChannelCurrentAUX1, 0.0
0000383F, ChannelCurrentAUX2, 0.228
0000383F, ChannelCurrentAUX3, 0.0
0000383F, ChannelCurrentAUX4, 0.201
0000383F, ChannelCurrentBMU, 0.51
0000383F, ChannelCurrentCDU, 0.537
0000383F, ChannelCurrentTCU, 0.34900000000000003
0000383F, ChannelCurrentWSB, 0.443
0000383F, ChannelCurrentBrakeLight, 0.0
0000383F, ChannelCurrentInverter, 0.0
